,_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9,_c10,_c11,_c12,_c13,_c14,_c15,_c16,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,_c49,_c50,_c51,_c52,_c53,_c54,_c55,_c56,_c57,_c58,_c59,_c60,_c61,_c62,_c63,Label
210,191.74,188.71,165.63,173.28,189.63,176.4,178.65,185.14,164.33,179.41,182.05,170.25,184.42,209.13,199.21,169.78,155.5,172.76,180.52,180.32,170.64,173.25,188.2,158.32,167.74,166.67,174.57,181.39,187.4,184.46,171.34,156.99,162.85,173.83,188.46,182.61,178.23,191.7,184.65,180.39,153.98,167.52,187.82,172.92,170.54,183.78,194.8,194.34,141.62,160.3,184.71,166.64,168.2,177.09,181.04,178.25,145.5,174.25,202.37,203.33,193.25,156.03,168.55,182.17,0
211,192.46,172.56,169.1,142.76,128.34,155.14,157.52,141.03,174.62,184.37,167.9,142.45,127.66,124.12,136.72,160.15,161.1,176.57,163.08,181.5,182.69,143.01,138.27,168.18,147.36,166.47,185.55,191.27,188.66,187.41,168.81,162.04,127.17,167.38,204.6,183.69,177.91,200.77,195.11,186.33,131.89,143.04,179.15,195.29,196.05,190.01,200.94,205.5,156.02,147.83,167.42,193.9,207.26,160.56,176.71,196.65,160.12,144.75,155.95,187.84,190.83,172.98,168.63,191.75,0
212,195.5,171.6,107.23,105.61,121.86,123.82,138.39,143.5,179.89,153.13,111.51,113.97,118.86,146.45,162.8,163.12,172.61,155.51,124.25,138.38,164.43,167.75,163.81,179.54,206.32,192.38,139.05,135.08,167.87,167.98,162.81,176.43,203.59,196.3,177.38,148.23,144.01,132.06,139.49,161.5,162.2,155.9,161.39,171.96,182.38,154.18,134.74,142.51,148.69,133.65,156.06,196.66,195.57,153.6,150.86,167.1,166.15,143.14,133.67,146.36,151.1,151.33,157.93,193.09,0
213,200.6,166.14,150.84,131.21,117.85,134.18,149.57,145.36,169.45,157.54,164.87,164.28,167.65,183.11,162.64,142.26,139.54,144.01,167.99,171.92,161.53,163.23,152.85,127.62,125.37,131.96,139.01,148.21,161.02,154.19,130.86,121.99,138.79,151.61,149.88,147.43,180.07,194.45,167.5,119.56,141.78,163.47,163.16,156.79,176.35,169.25,138.86,105.18,119.05,143.26,136.33,145.2,176.55,200.28,168.5,115.15,122.8,132.9,137.91,149.24,157.96,175.74,173.27,147.18,0
214,201.91,158.48,122.74,129.4,165.94,186.07,197.96,192.32,196.32,177.75,154.21,163.95,182.55,172.57,161.3,151.33,192.57,179.82,175.75,183.88,201.82,173.39,140.58,144.89,175.76,203.91,193.04,179.79,196.69,202.78,172.71,161.73,163.28,190.3,186.52,170.7,190.58,195.36,165.41,171.57,171.71,170.19,162.64,165.66,186.45,183.74,161.29,167.43,190.36,167.27,156.57,173.82,188.19,190.79,179.76,178.4,181.26,147.96,152.63,179.49,192.97,172.23,180.09,178.08,0
215,202.09,171.29,128.14,137.27,152.13,185.93,150.55,123.57,171.8,159.95,163.37,171.98,155.12,191.42,179.05,113.25,160.82,133.84,150.2,187.87,169.56,172.2,159.66,119.37,187.02,148.08,132.16,144.75,152.37,167.18,173.54,167.4,204.88,177.82,161.71,172.91,172.44,160.62,164.56,170.67,179.61,167.15,167.02,186.26,174.38,162.34,170.68,181.27,171.1,177.41,162.86,159.22,148.17,151.08,166.91,182.72,164.87,178.34,175.71,134.81,112.07,118.2,140.33,167.35,0
216,203.37,203.2,157.04,147.75,146.95,134.3,153.01,171.31,208.06,164.83,137.55,145.75,168.25,140.16,133.0,172.3,184.67,165.81,153.03,148.17,162.48,168.85,141.06,135.95,134.59,143.03,166.14,163.11,157.8,202.29,181.24,138.05,156.95,146.1,161.35,152.31,171.12,203.76,193.09,194.18,217.75,177.85,142.37,130.92,155.14,172.86,177.93,149.8,203.39,172.83,102.98,106.36,131.24,160.0,168.98,132.74,186.05,150.48,107.6,130.96,167.65,163.95,129.48,131.87,0
217,204.67,176.92,123.33,127.63,149.46,163.6,175.13,183.89,223.88,172.69,133.89,148.68,151.48,152.77,187.69,200.19,191.5,148.39,134.08,139.06,146.17,138.27,159.18,180.13,182.68,172.56,132.43,114.91,120.78,117.15,117.61,145.78,184.74,199.93,162.3,104.11,101.1,127.61,140.45,158.77,185.46,215.77,211.22,142.63,108.56,118.57,150.43,176.37,188.67,214.02,223.51,157.78,124.57,114.44,111.12,152.54,164.07,183.5,195.92,176.78,167.74,138.5,102.05,121.16,0
218,52.374,55.044,53.418,50.651,47.077,47.365,47.063,47.546,58.276,60.636,59.945,57.728,58.145,60.721,62.249,65.496,68.944,71.204,68.95,68.767,66.567,69.226,74.717,79.568,70.18,71.539,72.74,69.462,70.36,71.134,73.77,72.978,75.785,74.745,71.809,71.627,73.168,74.777,76.531,75.522,75.683,76.084,77.769,77.744,77.29,76.653,79.512,79.076,77.793,76.683,78.78,77.598,76.107,77.984,76.795,74.937,75.101,73.388,73.948,73.906,74.25,74.473,72.279,71.657,1
219,55.662,55.748,59.649,57.632,62.191,63.659,64.781,66.804,58.161,58.415,57.944,59.165,57.503,56.567,58.475,61.384,55.997,58.067,61.252,58.802,56.601,53.879,53.389,59.164,54.803,55.047,54.546,53.686,52.381,50.808,50.883,53.855,58.437,57.675,56.636,55.639,54.894,54.765,56.132,60.39,70.006,67.962,69.123,68.692,67.512,66.561,68.737,71.076,69.56,67.299,66.663,66.203,65.88,66.957,66.127,63.87,75.117,73.513,75.387,75.316,75.203,76.302,73.891,70.217,1
220,56.455,57.775,55.534,53.364,52.146,52.876,50.698,50.072,53.657,53.93,49.149,51.33,53.486,55.393,53.656,52.416,52.428,52.881,51.503,50.372,50.593,52.55,53.025,51.822,50.618,52.04,48.749,46.67,44.992,45.669,46.245,45.589,46.734,45.279,42.499,45.096,44.383,43.993,43.201,46.394,43.346,44.17,42.936,45.339,47.749,51.695,55.228,52.804,57.878,58.038,55.623,53.75,57.431,61.981,65.664,64.881,73.093,68.855,66.734,61.005,63.976,67.768,67.972,70.83,1
221,59.747,61.359,59.965,59.313,60.739,59.535,60.489,61.938,61.534,62.838,60.584,64.204,67.23,67.339,63.315,62.206,73.788,72.32,68.325,72.335,69.802,70.412,70.213,66.332,68.265,70.315,70.477,71.158,71.949,70.249,72.949,74.829,75.268,76.677,73.267,72.673,73.496,70.03,72.028,74.956,80.235,78.572,78.593,73.911,73.6,73.211,74.008,75.292,75.836,74.511,74.101,71.418,74.379,74.23,76.91,76.099,70.239,71.446,72.281,71.696,75.498,73.935,73.494,72.941,1
222,61.625,57.217,55.576,54.024,54.184,57.244,59.19,59.866,68.162,62.235,61.734,64.561,62.673,64.907,62.251,59.928,69.008,69.222,70.265,68.947,65.062,64.95,66.355,67.779,70.182,71.925,75.238,70.579,68.378,70.624,74.542,71.823,78.288,73.502,71.206,69.168,68.604,70.782,71.984,74.543,77.77,75.679,74.789,71.133,75.559,76.955,79.424,78.765,78.41,77.927,81.347,79.519,81.393,84.071,86.229,82.182,76.361,83.764,84.851,85.252,84.715,84.734,84.279,81.273,1
223,61.779,63.149,63.247,62.871,63.979,64.643,62.349,62.549,72.74,75.355,75.626,78.042,80.342,83.083,79.796,77.686,74.474,80.64,80.94,82.382,86.036,84.598,81.348,81.682,73.882,75.697,77.054,79.089,77.609,77.452,76.267,75.147,69.198,68.713,68.105,70.19,69.066,68.829,68.575,67.709,67.872,69.026,67.785,66.828,68.569,67.87,68.11,69.605,65.468,65.546,65.712,64.413,66.635,67.318,67.981,69.316,59.341,59.122,58.136,58.914,57.512,57.252,57.014,59.631,1
224,62.383,62.336,63.626,60.684,61.275,61.691,61.054,62.595,70.187,72.428,73.013,74.583,76.713,74.458,70.946,68.431,75.253,71.858,69.643,68.798,65.827,61.651,58.788,57.576,64.559,63.674,66.721,62.125,58.624,59.528,58.638,58.145,75.977,75.068,76.507,73.855,71.161,71.608,69.285,66.329,84.593,81.657,80.27,76.669,76.739,75.1,68.935,65.315,81.02,80.484,81.901,78.896,77.535,73.809,70.955,69.31,80.154,77.709,76.666,75.944,71.989,70.112,69.574,67.707,1
225,64.461,64.516,63.507,63.035,66.788,65.663,61.26,62.442,72.74,69.885,67.608,65.899,68.437,68.562,64.64,62.953,72.213,68.289,66.959,66.239,68.649,69.044,64.933,63.734,77.32,73.576,69.74,70.043,69.59,72.193,69.008,65.84,77.745,75.13,73.465,70.191,69.144,71.081,69.397,67.53,71.959,70.24,66.585,65.528,66.257,66.812,67.835,66.354,61.413,62.684,62.943,64.353,67.034,68.554,66.12,63.491,59.592,56.084,53.181,54.276,56.854,57.477,57.637,57.205,1
226,66.272,58.525,61.49,70.789,81.541,83.976,86.679,86.724,62.348,56.468,56.934,61.473,71.355,77.134,81.296,85.072,56.052,53.482,53.872,57.579,61.129,71.011,77.793,79.158,65.317,61.243,58.586,60.744,66.579,73.028,76.717,76.802,64.888,67.19,62.95,66.235,72.024,73.126,74.066,75.8,69.123,68.349,66.776,71.373,74.384,72.858,72.215,72.049,71.902,73.907,69.231,68.292,73.052,72.87,73.297,72.391,68.949,68.268,68.396,68.96,69.283,69.752,68.583,70.535,1
227,66.332,67.544,66.97,66.256,69.167,70.901,71.507,72.774,65.539,65.29,66.936,67.123,65.431,69.128,65.794,68.684,73.743,74.568,73.559,71.583,67.124,69.934,66.887,66.722,75.969,76.185,75.642,74.251,72.706,74.903,72.765,74.245,72.47,73.322,71.066,69.598,72.847,71.395,74.824,76.273,68.429,66.815,61.513,64.072,64.881,63.815,66.41,65.823,70.721,67.837,66.719,66.627,66.931,67.671,71.666,73.283,78.714,79.139,80.394,80.475,79.361,80.487,79.457,81.25,1
228,67.043,64.236,64.901,66.698,66.004,65.497,64.173,66.898,64.414,62.164,63.64,65.794,67.31,66.437,65.341,66.626,61.831,61.762,62.646,64.092,64.891,64.289,63.813,62.153,60.932,61.378,56.887,61.044,60.898,61.744,60.349,58.853,56.23,58.317,57.385,59.227,56.48,54.039,53.381,52.242,51.004,54.138,53.644,55.148,52.33,50.863,49.957,47.009,56.931,57.513,58.503,56.755,53.119,52.117,50.234,49.128,69.031,67.304,65.73,60.126,57.557,63.02,61.043,59.849,1
229,68.59,68.95,68.39,67.903,66.431,64.158,63.448,62.73,58.294,57.417,57.414,58.209,58.843,57.563,57.212,54.726,54.613,56.025,54.535,56.49,58.524,56.166,53.28,49.496,53.409,57.45,56.851,56.571,56.172,52.196,50.927,50.498,51.644,52.303,52.725,52.038,52.081,50.383,50.595,52.295,52.563,54.3,53.911,53.041,51.01,52.064,54.331,53.61,55.719,57.502,54.518,54.032,54.549,54.135,55.335,59.246,64.444,66.692,67.458,66.286,68.032,68.817,68.853,69.773,1
230,70.051,74.1,75.326,73.692,70.24,73.836,74.709,74.309,86.42,87.086,87.016,86.185,86.548,83.996,84.95,85.065,90.666,88.825,89.298,87.0,84.754,85.579,85.417,87.22,89.231,85.196,83.763,81.515,82.421,85.012,85.634,88.921,86.351,81.887,79.645,80.87,84.921,84.28,86.134,89.469,80.283,77.868,78.546,79.036,79.02,80.541,83.685,86.857,83.626,80.007,81.818,83.157,83.608,84.43,86.144,87.345,88.153,88.391,90.205,88.574,87.006,86.472,86.583,90.051,1
231,70.11,72.53,73.478,66.151,63.1,68.731,74.269,81.736,73.809,72.454,69.658,67.852,69.449,67.919,70.108,79.536,72.869,74.244,73.189,69.926,71.809,72.643,73.049,80.165,75.471,78.557,80.859,79.738,77.737,78.589,80.866,74.703,79.617,83.367,81.954,83.704,83.764,82.753,82.124,81.991,80.21,85.011,87.944,88.007,86.748,85.095,83.231,85.824,78.99,85.609,88.221,88.449,85.861,85.607,86.821,87.976,80.728,79.107,84.564,87.536,91.122,86.15,84.903,86.689,1
232,70.401,80.93,87.022,88.332,87.486,93.334,97.082,100.98,76.572,81.184,83.255,85.983,91.358,95.386,98.275,102.5,92.906,93.595,94.502,96.739,94.099,95.067,93.299,97.287,86.957,95.265,102.54,103.26,105.21,103.57,99.995,102.07,100.29,104.09,110.98,111.36,114.02,112.95,110.42,113.44,110.13,113.14,117.46,115.57,115.7,112.62,113.42,111.21,111.42,111.54,116.69,117.22,113.48,116.59,114.31,112.31,114.74,113.87,113.95,116.1,114.71,114.09,113.51,112.85,1
233,70.84,71.907,72.964,72.772,72.426,69.821,67.257,66.967,70.996,71.93,72.578,72.356,73.546,71.642,69.484,68.224,67.151,67.417,67.822,69.465,67.703,66.789,65.52,66.59,61.554,62.368,62.997,60.76,62.568,63.335,61.683,61.124,62.526,63.115,63.482,60.706,63.727,62.602,64.895,62.987,58.996,58.295,60.813,61.367,56.013,54.343,58.287,58.955,61.801,62.961,61.095,58.145,53.615,54.505,56.269,59.127,73.608,74.379,72.092,71.16,68.908,67.43,67.713,70.675,1
234,70.861,73.098,77.766,76.562,78.165,76.667,77.898,78.523,87.055,89.463,91.683,89.965,90.288,90.616,92.834,91.573,90.815,96.737,95.375,90.85,93.484,93.328,92.545,95.206,90.73,92.004,95.404,92.22,91.848,93.17,93.989,94.08,90.982,90.414,89.202,88.258,88.414,87.181,88.569,86.46,92.439,89.01,88.617,87.793,88.579,88.494,88.596,89.252,93.015,92.467,91.053,93.167,92.143,90.771,95.049,92.07,96.494,98.415,96.223,95.843,98.601,98.912,96.359,92.202,1
235,71.055,71.171,70.304,67.626,66.856,69.328,73.447,83.782,72.258,78.294,78.249,74.632,69.782,69.504,74.685,79.902,76.684,79.011,78.778,74.825,74.513,69.804,72.575,80.181,73.964,77.346,75.837,71.93,70.053,67.616,75.258,87.28,72.599,76.187,73.878,67.907,66.492,66.026,74.546,87.869,66.486,65.74,64.57,63.396,64.465,64.998,71.21,81.937,66.909,64.635,64.324,66.963,66.778,69.041,76.416,85.614,72.715,71.32,71.377,73.559,74.674,74.415,77.351,80.833,1
236,71.231,68.806,70.802,73.477,76.983,75.863,75.306,75.937,63.708,60.4,61.258,66.011,66.714,68.685,70.344,70.98,69.618,65.678,65.583,66.958,70.816,71.958,68.458,67.991,70.976,68.823,67.37,70.42,70.956,72.611,71.128,69.671,71.586,72.712,73.243,73.188,73.296,75.075,71.965,69.79,74.468,75.932,73.742,73.124,75.646,73.439,68.407,67.313,68.233,71.186,73.004,71.913,72.518,71.006,69.873,70.505,69.455,67.507,66.555,62.693,60.747,60.889,65.204,68.93,1
237,71.498,69.561,69.407,68.901,68.493,67.322,68.117,67.855,65.061,63.668,64.013,61.826,61.822,60.114,57.782,60.921,58.435,59.248,59.71,58.197,56.232,56.48,54.38,58.415,58.208,59.327,58.998,57.536,54.908,53.298,54.372,55.351,52.276,54.159,54.641,52.509,52.128,50.866,51.722,52.104,48.801,49.891,50.948,51.803,51.478,48.811,47.752,49.7,58.792,59.879,59.431,59.285,58.32,57.201,54.939,55.641,74.976,71.498,66.624,65.671,64.528,64.21,66.836,65.714,1
238,72.217,70.971,72.47,68.538,71.379,72.455,72.76,75.12,77.968,75.208,74.922,71.767,73.282,74.11,72.769,73.575,73.828,73.66,74.906,74.489,71.564,73.524,72.649,72.93,70.795,70.166,70.987,70.104,71.083,69.837,67.476,67.41,64.232,64.18,66.397,64.726,66.15,67.145,63.856,61.297,59.651,56.843,55.813,56.963,56.247,59.169,56.988,52.706,53.347,51.234,52.562,51.766,51.029,51.893,51.928,51.687,60.066,60.677,60.629,58.338,56.779,58.673,59.039,60.687,1
239,73.112,75.896,71.544,65.237,64.425,65.573,68.981,73.254,77.308,75.721,74.201,70.256,69.78,72.479,71.686,69.958,79.033,78.221,75.963,76.122,77.13,80.136,76.589,74.576,79.253,76.942,75.096,79.156,81.713,81.235,81.271,83.408,82.345,81.47,82.21,83.361,80.844,82.972,89.035,89.778,75.987,78.915,83.714,81.672,81.08,86.389,90.398,89.939,64.996,66.558,66.872,71.397,75.315,82.684,85.937,86.517,67.515,68.177,64.953,64.16,64.292,68.036,72.567,80.15,1
240,73.437,69.488,66.773,67.73,68.179,64.515,67.015,70.687,72.038,68.87,70.028,70.677,69.542,64.412,63.364,64.291,71.38,71.972,71.589,68.949,70.073,69.994,68.55,68.395,73.861,73.838,70.697,73.145,72.105,73.368,71.548,71.327,68.839,66.703,66.154,69.202,72.049,72.774,74.415,74.534,67.585,67.377,64.683,64.934,67.764,71.258,76.632,75.332,65.252,63.24,63.112,59.197,61.573,64.335,71.601,70.654,61.053,61.004,66.349,67.866,69.177,66.306,68.699,70.938,1
241,74.263,68.992,66.532,63.236,62.198,63.676,65.206,66.56,73.148,71.666,72.287,67.083,64.455,62.476,66.95,70.563,72.288,70.1,68.178,66.707,66.439,66.899,69.674,70.888,78.302,77.024,73.829,72.667,72.541,71.494,70.755,70.49,79.261,81.91,84.102,81.583,80.325,79.31,79.156,78.53,77.689,76.293,72.675,75.674,77.115,76.027,74.814,77.823,75.65,72.179,72.356,75.58,76.428,75.148,74.565,77.452,66.716,65.462,67.462,72.409,68.559,69.211,70.184,72.236,1
242,75.107,77.531,79.299,80.432,81.906,79.567,76.307,72.024,71.255,74.407,76.285,80.194,80.976,79.478,75.124,74.122,68.037,68.102,73.748,83.466,92.004,95.66,93.945,92.638,76.983,78.374,85.979,92.553,96.773,94.959,94.366,93.213,91.341,91.07,89.754,92.699,94.383,92.405,92.536,92.517,91.536,90.274,86.134,87.185,87.152,84.186,86.6,89.085,85.04,83.939,82.257,80.587,78.361,74.545,74.668,75.563,82.038,82.047,80.613,78.106,70.648,67.528,64.862,69.28,1
243,75.14,72.023,69.029,67.631,66.628,63.635,66.489,72.822,79.71,76.248,73.621,69.716,70.367,72.828,71.961,73.01,77.388,74.9,73.094,72.129,73.074,75.284,72.063,70.515,79.553,78.753,77.034,73.298,70.396,71.257,71.81,74.35,69.592,68.954,64.406,64.972,64.186,67.947,69.23,70.581,71.276,68.255,63.274,61.21,62.107,64.436,61.296,62.347,76.987,75.072,71.886,70.135,67.3,67.009,65.521,64.874,82.979,83.877,79.774,76.808,71.902,68.628,65.56,64.39,1
244,75.606,79.762,82.055,82.556,82.691,82.144,83.429,84.061,72.874,73.095,75.315,76.608,71.697,73.436,73.076,71.281,83.233,85.377,86.394,85.806,80.403,77.589,71.364,66.118,92.488,92.623,92.216,90.86,87.251,81.464,79.055,79.797,84.236,86.5,86.243,80.764,78.467,77.819,81.099,79.34,80.013,81.332,83.225,82.124,83.687,86.613,83.928,79.327,81.025,76.841,78.898,79.512,85.286,83.618,81.296,76.337,78.156,75.411,77.819,80.416,84.048,85.754,81.678,79.82,1
245,76.58,75.126,78.124,88.222,90.978,93.914,90.91,96.0,91.162,93.742,101.15,104.13,107.52,107.81,111.11,114.03,101.37,99.739,102.82,105.91,114.53,112.82,114.68,116.09,102.95,104.85,106.05,108.0,110.16,111.25,114.29,114.74,105.19,103.78,104.92,105.49,104.48,111.65,114.66,114.51,107.8,107.42,104.7,105.89,108.27,114.87,114.96,113.36,109.6,113.1,111.59,110.82,109.7,112.05,111.78,113.84,110.67,113.32,112.39,110.21,113.55,114.59,115.16,119.23,1
246,77.144,76.695,81.246,85.842,86.337,86.841,85.177,85.897,69.088,66.877,69.751,68.174,76.353,81.816,82.268,82.145,75.123,73.212,75.122,71.889,74.37,72.432,71.777,73.858,81.322,84.079,84.669,81.677,81.618,79.178,76.366,72.876,92.105,90.977,88.874,83.857,80.719,79.35,80.65,76.61,91.204,92.304,89.798,85.791,82.157,83.785,84.894,83.345,84.86,89.023,89.134,86.345,88.503,88.95,87.437,86.431,81.309,83.147,85.306,88.207,89.668,92.535,91.354,89.494,1
247,78.041,79.273,81.262,78.516,76.519,76.987,74.697,77.203,75.455,76.381,76.042,77.304,78.649,76.556,76.662,75.738,73.576,72.203,70.844,72.627,73.803,72.031,71.961,68.425,69.761,66.713,65.877,66.691,68.283,66.205,63.586,62.303,66.55,64.343,61.093,61.801,62.305,64.535,61.126,61.623,53.288,52.536,52.02,50.687,49.219,53.515,55.198,56.362,47.498,46.411,48.038,49.178,49.307,50.281,54.36,55.462,49.456,47.444,45.266,44.772,46.018,49.673,53.97,53.966,1
248,78.043,74.406,74.073,77.899,77.339,76.83,74.763,76.732,73.933,70.915,73.597,77.833,76.145,77.136,77.526,78.045,71.591,73.442,76.181,76.329,76.931,78.476,79.985,81.697,74.04,72.932,69.696,74.323,78.184,77.245,74.756,75.271,68.639,67.939,65.38,70.063,67.937,67.764,66.513,63.865,60.174,58.69,56.068,53.222,52.365,54.664,55.229,54.609,63.486,63.043,59.531,56.261,56.56,59.063,61.124,60.214,75.8,76.173,75.277,74.524,75.162,78.904,79.792,80.088,1
249,78.649,84.231,83.988,78.902,69.215,72.795,74.328,76.562,85.081,86.794,83.581,78.153,72.358,71.442,71.6,75.62,86.684,85.405,84.467,85.46,82.152,81.555,82.234,84.391,90.415,85.316,83.785,86.389,86.529,87.108,87.603,86.351,85.14,81.098,81.906,82.787,83.813,83.478,85.899,88.381,85.016,88.054,86.173,85.634,82.642,80.011,81.326,85.394,78.291,77.296,73.43,74.513,75.382,74.071,72.878,76.685,70.087,68.275,69.208,71.873,75.265,76.85,74.919,75.849,1
250,78.695,76.212,72.927,69.002,69.189,73.02,73.595,71.279,78.911,75.563,69.912,67.795,68.695,72.945,77.559,75.298,85.648,80.452,78.003,72.999,77.97,78.87,82.191,82.451,80.959,79.196,77.436,75.076,78.33,80.706,82.575,82.788,78.263,72.161,67.339,70.229,70.61,68.716,70.931,74.929,80.634,77.475,73.484,69.221,65.805,67.549,66.997,69.406,80.287,80.145,78.275,76.033,74.719,74.115,74.436,70.535,86.462,82.257,78.62,79.85,80.401,75.136,73.992,72.234,1
251,78.827,81.891,85.532,86.774,87.452,86.922,81.007,78.914,81.441,82.204,85.179,88.286,86.943,85.203,84.536,84.599,108.86,108.16,112.64,114.2,110.7,110.85,111.62,111.72,98.545,103.34,102.66,98.142,96.35,96.447,95.696,94.475,99.008,98.081,96.287,92.723,93.475,99.803,99.225,95.389,109.88,110.55,107.64,105.57,108.83,114.44,115.26,114.16,113.54,113.65,114.9,115.26,113.44,114.72,118.31,118.25,117.95,118.5,118.67,121.14,119.22,113.48,110.61,111.11,1
252,79.527,83.321,82.392,80.099,77.89,81.948,80.508,79.815,81.412,84.431,82.662,79.066,78.645,78.904,77.375,79.134,81.128,82.806,81.513,79.033,78.527,80.565,81.388,81.601,74.17,73.118,71.367,72.195,72.726,75.211,74.812,76.342,61.749,61.824,63.6,65.603,68.755,70.439,70.685,72.541,52.113,51.771,51.943,55.072,57.425,55.493,55.583,57.862,58.648,57.108,59.617,61.611,60.182,62.281,62.356,60.791,79.859,79.129,83.592,84.051,85.454,83.585,83.0,85.257,1
253,79.607,84.395,84.527,77.942,72.205,77.794,89.273,97.909,79.261,74.796,75.273,77.353,82.196,88.092,95.73,98.029,79.041,75.951,82.714,92.835,100.58,104.18,103.39,103.91,79.039,84.599,96.446,100.74,104.65,105.85,105.2,104.25,83.504,80.696,81.875,92.173,100.98,106.38,108.76,106.97,83.394,82.105,85.358,90.409,97.739,103.2,101.96,100.8,90.692,96.336,97.743,99.762,101.84,102.72,98.79,98.558,100.83,101.14,98.92,99.525,100.42,102.75,104.96,103.41,1
254,79.676,81.708,82.231,81.666,83.345,85.917,83.097,83.773,88.879,90.37,87.828,94.267,93.465,93.51,93.267,91.22,91.927,89.021,87.979,91.791,93.901,93.375,95.788,96.766,90.064,87.149,86.065,91.83,90.222,90.818,93.973,95.483,85.224,86.413,86.944,89.047,85.335,89.204,89.975,91.087,91.894,95.451,93.337,91.615,91.715,90.603,93.634,97.449,98.25,97.215,95.456,95.129,97.229,97.69,100.95,100.63,96.71,96.112,98.493,100.03,100.49,102.64,104.06,102.75,1
255,80.35,78.945,78.704,82.387,83.029,79.484,81.265,80.101,83.541,84.407,88.719,92.681,89.328,86.621,83.374,84.429,91.117,95.147,94.64,95.333,94.755,95.457,93.774,93.724,104.01,102.97,100.83,98.21,100.1,100.52,97.435,98.564,110.12,108.3,106.21,106.03,108.13,105.78,104.73,105.69,120.08,118.83,115.88,113.45,110.84,108.9,107.39,104.88,112.26,110.83,111.04,108.47,108.18,110.57,112.34,112.3,106.64,106.23,105.07,105.06,108.76,111.01,111.3,109.27,1
256,80.386,80.718,80.62,80.305,75.866,73.81,74.441,75.388,81.82,83.131,86.913,87.819,85.76,85.196,84.043,81.379,84.459,83.071,83.95,84.918,85.224,87.468,91.185,89.212,85.348,86.854,87.868,88.619,88.094,92.171,92.918,92.28,85.274,89.262,89.312,84.689,87.365,84.366,85.711,87.478,80.305,82.875,82.291,82.152,83.826,83.695,85.171,85.701,75.584,74.409,77.163,76.337,74.221,76.575,75.998,77.191,69.026,69.154,71.99,71.656,73.531,73.527,73.223,75.269,1
257,80.818,77.559,76.687,78.915,79.628,81.31,84.631,83.818,86.07,86.819,86.867,85.1,81.47,81.463,81.005,82.873,84.684,85.363,89.125,84.565,83.767,85.255,85.211,84.882,83.605,83.763,84.319,83.627,83.6,86.084,87.163,86.868,80.801,79.481,80.507,81.585,82.152,83.517,82.274,83.9,68.8,67.541,68.016,68.712,68.451,68.714,73.053,72.381,61.054,62.948,62.569,60.688,62.17,64.627,68.051,68.334,56.689,59.613,60.143,59.959,62.389,63.302,66.466,64.982,1
258,81.019,82.477,81.299,82.145,82.767,85.634,85.661,86.121,85.483,86.174,88.419,87.32,86.792,87.097,88.252,88.48,83.774,83.546,84.055,88.432,87.004,86.23,86.69,86.735,85.242,82.371,83.962,84.96,85.533,83.544,84.589,85.038,83.141,83.534,84.83,85.617,86.673,85.398,83.938,83.55,80.812,81.592,82.583,83.758,84.184,82.233,81.463,80.556,76.938,77.933,79.777,78.195,79.772,81.057,80.511,77.782,77.055,78.568,79.364,77.967,77.125,76.586,76.921,76.416,1
259,82.086,84.471,87.838,85.601,85.023,88.387,85.328,82.975,72.125,75.823,77.368,78.917,79.496,82.462,84.77,83.733,65.794,64.1,63.903,67.64,67.355,67.976,67.249,66.967,82.136,79.579,78.699,72.969,69.661,66.935,62.54,64.085,77.163,76.562,74.405,74.027,73.507,74.682,73.112,72.97,76.91,74.804,75.698,75.601,72.378,73.939,76.327,77.759,77.194,76.238,77.145,77.828,75.561,73.299,74.468,73.058,80.148,76.426,75.334,76.344,74.754,69.173,72.482,71.591,1
260,82.236,82.583,84.593,87.698,88.589,88.267,88.896,89.788,82.804,83.662,86.561,86.502,89.124,91.561,90.532,92.024,85.317,86.548,87.696,87.325,90.848,93.159,95.161,95.392,85.094,84.182,83.51,84.833,86.636,88.593,89.755,87.245,86.24,84.817,82.897,82.964,81.449,82.086,86.148,84.514,85.42,82.437,81.252,82.706,85.21,85.233,89.27,90.656,92.259,90.38,89.755,90.155,91.969,93.079,92.411,89.57,88.314,89.165,88.395,86.454,87.288,88.303,88.021,88.654,1
261,82.407,80.891,78.183,78.339,79.704,78.877,79.503,74.979,80.177,77.904,79.271,80.961,81.746,81.639,79.953,77.833,77.69,78.6,78.973,81.416,79.859,77.405,73.058,71.639,72.909,72.918,75.33,81.313,80.386,80.356,81.703,80.199,62.733,67.394,74.689,79.453,78.547,79.475,82.546,83.954,63.961,63.878,69.375,67.43,64.942,67.561,72.533,72.999,72.481,73.119,74.7,73.399,69.498,65.46,69.247,71.796,78.316,78.245,76.178,71.478,74.493,74.04,73.786,72.637,1
